Domain,FirstIndexed,LastIndexed,SalesRevenue,SpendDate,SpendSum,CompanyName,Vertical,State,Country,ARank,QRank
battlebank.com,1252047600000,1690441200000,0,1684442160000,1833,Battle Bank,Technology And Computing,,,32856013,-1
battlebank.com,1252047600000,1690441200000,0,1690441200000,1949,Battle Bank,Technology And Computing,,,32856013,-1
cabinetsbyrosso.com,1650956400000,1650956400000,0,1650956400000,0,,,,,100000001,0
cabinetsbyrosso.com,1650956400000,1650956400000,0,1650956400000,0,,,,,100000001,0
roaddoctors.com,1600383600000,1688886000000,0,1601858640000,0,roaddoctors.com,Business And Industrial,TX,US,100000001,-1
roaddoctors.com,1600383600000,1688886000000,0,1669250640000,80,roaddoctors.com,Business And Industrial,TX,US,100000001,-1
roaddoctors.com,1600383600000,1688886000000,0,1688886000000,181,roaddoctors.com,Business And Industrial,TX,US,100000001,-1
stokesandspiehler.com,1065769200000,1690614000000,0,1076183280000,0,,Business And Industrial,LA,US,33411386,-1
stokesandspiehler.com,1065769200000,1690614000000,0,1553111280000,16,,Business And Industrial,LA,US,33411386,-1
stokesandspiehler.com,1065769200000,1690614000000,0,1558295280000,1149,,Business And Industrial,LA,US,33411386,-1
stokesandspiehler.com,1065769200000,1690614000000,0,1579031280000,1133,,Business And Industrial,LA,US,33411386,-1
stokesandspiehler.com,1065769200000,1690614000000,0,1604951280000,1700,,Business And Industrial,LA,US,33411386,-1
stokesandspiehler.com,1065769200000,1690614000000,0,1610135280000,1900,,Business And Industrial,LA,US,33411386,-1
stokesandspiehler.com,1065769200000,1690614000000,0,1690614000000,1900,,Business And Industrial,LA,US,33411386,-1
sunshinenurserytoo.com,1637913600000,1690441200000,0,1638789060000,0,,,,,100000001,0
sunshinenurserytoo.com,1637913600000,1690441200000,0,1690441200000,0,,,,,100000001,0

clementinehairlounge.com,1562108400000,1690408800000,0,1564246740000,216,Clementine Hair Lounge,Style And Fashion,OK,US,64281382,-1
clementinehairlounge.com,1562108400000,1690408800000,0,1662742740000,0,Clementine Hair Lounge,Style And Fashion,OK,US,64281382,-1
clementinehairlounge.com,1562108400000,1690408800000,0,1667926740000,24,Clementine Hair Lounge,Style And Fashion,OK,US,64281382,-1
clementinehairlounge.com,1562108400000,1690408800000,0,1690408800000,24,Clementine Hair Lounge,Style And Fashion,OK,US,64281382,-1
retrospectiveinc.com,1566774000000,1688454000000,0,1568802000000,0,,,,,100000001,0
retrospectiveinc.com,1566774000000,1688454000000,0,1610274000000,9,,,,,100000001,0
retrospectiveinc.com,1566774000000,1688454000000,0,1688454000000,0,,,,,100000001,0
apostlethomas.org,1190962800000,1690441200000,0,1199287440000,0,,Unknown,MD,US,89786815,-1
apostlethomas.org,1190962800000,1690441200000,0,1690441200000,0,,Unknown,MD,US,89786815,-1
savannahcoffee.com,986076000000,1689490800000,12343,997799580000,0,Savannah Coffee Roasters LLC,Food And Drink,GA,US,12470835,-1
savannahcoffee.com,986076000000,1689490800000,12343,1220711580000,75,Savannah Coffee Roasters LLC,Food And Drink,GA,US,12470835,-1
savannahcoffee.com,986076000000,1689490800000,12343,1381415580000,150,Savannah Coffee Roasters LLC,Food And Drink,GA,US,12470835,-1
savannahcoffee.com,986076000000,1689490800000,12343,1386599580000,277,Savannah Coffee Roasters LLC,Food And Drink,GA,US,12470835,-1
savannahcoffee.com,986076000000,1689490800000,12343,1459175580000,106,Savannah Coffee Roasters LLC,Food And Drink,GA,US,12470835,-1
savannahcoffee.com,986076000000,1689490800000,12343,1645799580000,348,Savannah Coffee Roasters LLC,Food And Drink,GA,US,12470835,-1
savannahcoffee.com,986076000000,1689490800000,12343,1689490800000,402,Savannah Coffee Roasters LLC,Food And Drink,GA,US,12470835,-1
sfs.org,1362056400000,1689404400000,0,1367512200000,0,,Finance,NC,US,868584,-1
sfs.org,1362056400000,1689404400000,0,1689404400000,0,,Finance,NC,US,868584,-1
fradeibistro.com,1621062000000,1690700400000,22379,1622222640000,0,Fradei Bistro,Unknown,New York,US,15326136,-1
fradeibistro.com,1621062000000,1690700400000,22379,1632590640000,16,Fradei Bistro,Unknown,New York,US,15326136,-1
fradeibistro.com,1621062000000,1690700400000,22379,1684430640000,350,Fradei Bistro,Unknown,New York,US,15326136,-1
fradeibistro.com,1621062000000,1690700400000,22379,1690700400000,350,Fradei Bistro,Unknown,New York,US,15326136,-1
blackrosesllc.com,1677139200000,1677139200000,0,1677139200000,0,,,,,100000001,0
blackrosesllc.com,1677139200000,1677139200000,0,1677139200000,0,,,,,100000001,0
stlukesbrownsville.org,1437433200000,1688713200000,0,1441621200000,0,,Education,MD,US,62361550,-1
stlukesbrownsville.org,1437433200000,1688713200000,0,1607509200000,12,,Education,MD,US,62361550,-1
stlukesbrownsville.org,1437433200000,1688713200000,0,1688713200000,12,,Education,MD,US,62361550,-1
clinejewelers.com,1036396800000,1690614000000,0,1047300420000,0,Cline Jewelers,Style And Fashion,WA,US,13870509,-1
clinejewelers.com,1036396800000,1690614000000,0,1239108420000,795,Cline Jewelers,Style And Fashion,WA,US,13870509,-1
clinejewelers.com,1036396800000,1690614000000,0,1508676420000,31,Cline Jewelers,Style And Fashion,WA,US,13870509,-1
clinejewelers.com,1036396800000,1690614000000,0,1529412420000,183,Cline Jewelers,Style And Fashion,WA,US,13870509,-1
clinejewelers.com,1036396800000,1690614000000,0,1581252420000,417,Cline Jewelers,Style And Fashion,WA,US,13870509,-1
clinejewelers.com,1036396800000,1690614000000,0,1643460420000,233,Cline Jewelers,Style And Fashion,WA,US,13870509,-1
clinejewelers.com,1036396800000,1690614000000,0,1653828420000,755,Cline Jewelers,Style And Fashion,WA,US,13870509,-1
clinejewelers.com,1036396800000,1690614000000,0,1674564420000,971,Cline Jewelers,Style And Fashion,WA,US,13870509,-1
clinejewelers.com,1036396800000,1690614000000,0,1690116420000,638,Cline Jewelers,Style And Fashion,WA,US,13870509,-1
clinejewelers.com,1036396800000,1690614000000,0,1690614000000,1087,Cline Jewelers,Style And Fashion,WA,US,13870509,-1
redrunrite.com,1294059600000,1689404400000,46793,1300648680000,60,Redrunrite,Business And Industrial,WI,US,36894367,-1
redrunrite.com,1294059600000,1689404400000,46793,1357672680000,80,Redrunrite,Business And Industrial,WI,US,36894367,-1
redrunrite.com,1294059600000,1689404400000,46793,1368040680000,0,Redrunrite,Business And Industrial,WI,US,36894367,-1
redrunrite.com,1294059600000,1689404400000,46793,1378408680000,105,Redrunrite,Business And Industrial,WI,US,36894367,-1
redrunrite.com,1294059600000,1689404400000,46793,1383592680000,240,Redrunrite,Business And Industrial,WI,US,36894367,-1
redrunrite.com,1294059600000,1689404400000,46793,1445800680000,773,Redrunrite,Business And Industrial,WI,US,36894367,-1
redrunrite.com,1294059600000,1689404400000,46793,1513192680000,1007,Redrunrite,Business And Industrial,WI,US,36894367,-1
redrunrite.com,1294059600000,1689404400000,46793,1523560680000,473,Redrunrite,Business And Industrial,WI,US,36894367,-1
redrunrite.com,1294059600000,1689404400000,46793,1570216680000,432,Redrunrite,Business And Industrial,WI,US,36894367,-1
redrunrite.com,1294059600000,1689404400000,46793,1622056680000,636,Redrunrite,Business And Industrial,WI,US,36894367,-1
redrunrite.com,1294059600000,1689404400000,46793,1689404400000,636,Redrunrite,Business And Industrial,WI,US,36894367,-1
cascade-partners.com,1422399600000,1690614000000,0,1426869840000,0,Cascade Partners,Finance,MI,US,12000856,686061
cascade-partners.com,1422399600000,1690614000000,0,1457973840000,16,Cascade Partners,Finance,MI,US,12000856,686061
cascade-partners.com,1422399600000,1690614000000,0,1572021840000,39,Cascade Partners,Finance,MI,US,12000856,686061
cascade-partners.com,1422399600000,1690614000000,0,1665333840000,40,Cascade Partners,Finance,MI,US,12000856,686061
cascade-partners.com,1422399600000,1690614000000,0,1686069840000,9,Cascade Partners,Finance,MI,US,12000856,686061
cascade-partners.com,1422399600000,1690614000000,0,1690614000000,40,Cascade Partners,Finance,MI,US,12000856,686061
relishburgerbar.com,1315749600000,1689663600000,0,1321981500000,53,Relish Burger Bar,Food And Drink,CA,US,17490876,-1
relishburgerbar.com,1315749600000,1689663600000,0,1373821500000,0,Relish Burger Bar,Food And Drink,CA,US,17490876,-1
relishburgerbar.com,1315749600000,1689663600000,0,1550077500000,202,Relish Burger Bar,Food And Drink,CA,US,17490876,-1
relishburgerbar.com,1315749600000,1689663600000,0,1689663600000,2056,Relish Burger Bar,Food And Drink,CA,US,17490876,-1
kottibrooklyn.com,1467241200000,1687590000000,0,1470913680000,0,,Food And Drink,NY,US,11489845,-1
kottibrooklyn.com,1467241200000,1687590000000,0,1517569680000,16,,Food And Drink,NY,US,11489845,-1
kottibrooklyn.com,1467241200000,1687590000000,0,1687590000000,0,,Food And Drink,NY,US,11489845,-1
www.pbrgc.com,1422399600000,1688194800000,0,1426829520000,0,,,,US,86275761,0
www.pbrgc.com,1422399600000,1688194800000,0,1688194800000,0,,,,US,86275761,0
thedominiongp.com,1515452400000,1688886000000,0,1518342960000,0,The Dominion Group,Unknown,GA,US,100000001,-1
thedominiongp.com,1515452400000,1688886000000,0,1688886000000,0,The Dominion Group,Unknown,GA,US,100000001,-1
maggielouisebridal.com,1362056400000,1690614000000,22379,1367532360000,0,Maggie Louise,Style And Fashion,TN,US,4606447,-1
maggielouisebridal.com,1362056400000,1690614000000,22379,1388268360000,16,Maggie Louise,Style And Fashion,TN,US,4606447,-1
maggielouisebridal.com,1362056400000,1690614000000,22379,1590444360000,39,Maggie Louise,Style And Fashion,TN,US,4606447,-1
maggielouisebridal.com,1362056400000,1690614000000,22379,1621548360000,86,Maggie Louise,Style And Fashion,TN,US,4606447,-1
maggielouisebridal.com,1362056400000,1690614000000,22379,1690614000000,350,Maggie Louise,Style And Fashion,TN,US,4606447,-1
wrcmaine.com,1655794800000,1689145200000,22379,1656350640000,16,Watershed Resource Consultants,Business And Industrial,ME,US,100000001,-1
wrcmaine.com,1655794800000,1689145200000,22379,1671902640000,249,Watershed Resource Consultants,Business And Industrial,ME,US,100000001,-1
wrcmaine.com,1655794800000,1689145200000,22379,1682270640000,350,Watershed Resource Consultants,Business And Industrial,ME,US,100000001,-1
wrcmaine.com,1655794800000,1689145200000,22379,1692638640000,0,Watershed Resource Consultants,Business And Industrial,ME,US,100000001,-1
wrcmaine.com,1655794800000,1689145200000,22379,1689145200000,350,Watershed Resource Consultants,Business And Industrial,ME,US,100000001,-1
untetheredtonguetiecenter.com,1572735600000,1689058800000,0,1574674320000,0,Untethered Airway Health and Tongue-Tie Center,Health And Fitness,WI,US,40645155,-1
untetheredtonguetiecenter.com,1572735600000,1689058800000,0,1600594320000,9,Untethered Airway Health and Tongue-Tie Center,Health And Fitness,WI,US,40645155,-1
untetheredtonguetiecenter.com,1572735600000,1689058800000,0,1605778320000,110,Untethered Airway Health and Tongue-Tie Center,Health And Fitness,WI,US,40645155,-1
untetheredtonguetiecenter.com,1572735600000,1689058800000,0,1621330320000,211,Untethered Airway Health and Tongue-Tie Center,Health And Fitness,WI,US,40645155,-1
untetheredtonguetiecenter.com,1572735600000,1689058800000,0,1667986320000,240,Untethered Airway Health and Tongue-Tie Center,Health And Fitness,WI,US,40645155,-1
untetheredtonguetiecenter.com,1572735600000,1689058800000,0,1683538320000,209,Untethered Airway Health and Tongue-Tie Center,Health And Fitness,WI,US,40645155,-1
untetheredtonguetiecenter.com,1572735600000,1689058800000,0,1689058800000,240,Untethered Airway Health and Tongue-Tie Center,Health And Fitness,WI,US,40645155,-1
nextgenauto.net,1371538800000,1688108400000,0,1376814960000,57,NextGen Auto & Diesel LLC,Automotive And Vehicles,TX,US,100000001,-1
nextgenauto.net,1371538800000,1688108400000,0,1439022960000,0,NextGen Auto & Diesel LLC,Automotive And Vehicles,TX,US,100000001,-1
nextgenauto.net,1371538800000,1688108400000,0,1661934960000,523,NextGen Auto & Diesel LLC,Automotive And Vehicles,TX,US,100000001,-1
nextgenauto.net,1371538800000,1688108400000,0,1688108400000,523,NextGen Auto & Diesel LLC,Automotive And Vehicles,TX,US,100000001,-1
modigie.com,1467241200000,1690268400000,0,1470958320000,0,Modigie,Sports,CA,US,12913400,-1
modigie.com,1467241200000,1690268400000,0,1543534320000,79,Modigie,Sports,CA,US,12913400,-1
modigie.com,1467241200000,1690268400000,0,1564270320000,67,Modigie,Sports,CA,US,12913400,-1
modigie.com,1467241200000,1690268400000,0,1569454320000,98,Modigie,Sports,CA,US,12913400,-1
modigie.com,1467241200000,1690268400000,0,1610926320000,275,Modigie,Sports,CA,US,12913400,-1
modigie.com,1467241200000,1690268400000,0,1621294320000,808,Modigie,Sports,CA,US,12913400,-1
modigie.com,1467241200000,1690268400000,0,1657582320000,564,Modigie,Sports,CA,US,12913400,-1
modigie.com,1467241200000,1690268400000,0,1678318320000,31,Modigie,Sports,CA,US,12913400,-1
modigie.com,1467241200000,1690268400000,0,1683502320000,231,Modigie,Sports,CA,US,12913400,-1
modigie.com,1467241200000,1690268400000,0,1688686320000,2231,Modigie,Sports,CA,US,12913400,-1
modigie.com,1467241200000,1690268400000,0,1690268400000,4464,Modigie,Sports,CA,US,12913400,-1
mourabistro.com,1427587200000,1689490800000,0,1431952260000,0,Moura Bistro,Food And Drink,FL,US,22504045,-1
mourabistro.com,1427587200000,1689490800000,0,1457872260000,203,Moura Bistro,Food And Drink,FL,US,22504045,-1
mourabistro.com,1427587200000,1689490800000,0,1670416260000,737,Moura Bistro,Food And Drink,FL,US,22504045,-1
mourabistro.com,1427587200000,1689490800000,0,1689490800000,737,Moura Bistro,Food And Drink,FL,US,22504045,-1
santoslloydlaw.com,1456182000000,1689404400000,7726,1460069040000,0,,Finance,FL,US,21762572,-1
santoslloydlaw.com,1456182000000,1689404400000,7726,1470437040000,128,,Finance,FL,US,21762572,-1
santoslloydlaw.com,1456182000000,1689404400000,7726,1563749040000,37,,Finance,FL,US,21762572,-1
santoslloydlaw.com,1456182000000,1689404400000,7726,1594853040000,86,,Finance,FL,US,21762572,-1
santoslloydlaw.com,1456182000000,1689404400000,7726,1689404400000,113,,Finance,FL,US,21762572,-1
sagevacations.net,1634886000000,1688454000000,0,1635778800000,0,,Unknown,,,100000001,-1
sagevacations.net,1634886000000,1688454000000,0,1682434800000,223,,Unknown,,,100000001,-1
sagevacations.net,1634886000000,1688454000000,0,1688454000000,223,,Unknown,,,100000001,-1
centurytool.net,1071561600000,1689404400000,119560,1081858980000,0,Century Tool & Equipment,Automotive And Vehicles,MO,US,291531,56730
centurytool.net,1071561600000,1689404400000,119560,1154434980000,75,Century Tool & Equipment,Automotive And Vehicles,MO,US,291531,56730
centurytool.net,1071561600000,1689404400000,119560,1330690980000,150,Century Tool & Equipment,Automotive And Vehicles,MO,US,291531,56730
centurytool.net,1071561600000,1689404400000,119560,1641730980000,423,Century Tool & Equipment,Automotive And Vehicles,MO,US,291531,56730
centurytool.net,1071561600000,1689404400000,119560,1689404400000,423,Century Tool & Equipment,Automotive And Vehicles,MO,US,291531,56730
keetonfuller.com,1618902000000,1687503600000,7782,1620045360000,0,Keeton & Fuller Development LLC,Real Estate,IL,US,100000001,-1
keetonfuller.com,1618902000000,1687503600000,7782,1630413360000,115,Keeton & Fuller Development LLC,Real Estate,IL,US,100000001,-1
keetonfuller.com,1618902000000,1687503600000,7782,1687503600000,115,Keeton & Fuller Development LLC,Real Estate,IL,US,100000001,-1
sussexpainrelief.com,1293350400000,1689750000000,0,1299957060000,0,,Health And Fitness,DE,US,27735505,-1
sussexpainrelief.com,1293350400000,1689750000000,0,1590261060000,233,,Health And Fitness,DE,US,27735505,-1
sussexpainrelief.com,1293350400000,1689750000000,0,1600629060000,600,,Health And Fitness,DE,US,27735505,-1
sussexpainrelief.com,1293350400000,1689750000000,0,1647285060000,627,,Health And Fitness,DE,US,27735505,-1
sussexpainrelief.com,1293350400000,1689750000000,0,1683573060000,136,,Health And Fitness,DE,US,27735505,-1
sussexpainrelief.com,1293350400000,1689750000000,0,1689750000000,136,,Health And Fitness,DE,US,27735505,-1
cgmpro.com,1415660400000,1690095600000,0,1420234320000,0,,,,,100000001,0
cgmpro.com,1415660400000,1690095600000,0,1690095600000,0,,,,,100000001,0
finn.auto,1556838000000,1690786800000,0,1559070480000,0,finn GmbH,Education,BY,DE,1756030,498059
finn.auto,1556838000000,1690786800000,0,1564254480000,53,finn GmbH,Education,BY,DE,1756030,498059
finn.auto,1556838000000,1690786800000,0,1574622480000,151,finn GmbH,Education,BY,DE,1756030,498059
finn.auto,1556838000000,1690786800000,0,1579806480000,618,finn GmbH,Education,BY,DE,1756030,498059
finn.auto,1556838000000,1690786800000,0,1584990480000,2429,finn GmbH,Education,BY,DE,1756030,498059
finn.auto,1556838000000,1690786800000,0,1590174480000,2273,finn GmbH,Education,BY,DE,1756030,498059
finn.auto,1556838000000,1690786800000,0,1595358480000,2549,finn GmbH,Education,BY,DE,1756030,498059
finn.auto,1556838000000,1690786800000,0,1605726480000,2535,finn GmbH,Education,BY,DE,1756030,498059
finn.auto,1556838000000,1690786800000,0,1636830480000,2823,finn GmbH,Education,BY,DE,1756030,498059
finn.auto,1556838000000,1690786800000,0,1642014480000,2984,finn GmbH,Education,BY,DE,1756030,498059
